"date","sport","family","small","ice","guid"
"2023-11-02 00:00:00","0","0","0","0","cfe792b0-288b-445f-a8ca-9eafbfaf4b40"
"2023-11-12 21:00:00","92","80","26","0","cfe7ddfc-9bcb-497d-8bb9-8d9ec634105b"
"2023-11-11 09:00:00","0","88","0","0","cfec3f4d-61cc-4770-9183-1085fce4e506"
"2023-11-11 22:00:00","0","0","0","0","cfecafb7-2b45-4108-af0c-f29678a24e94"
"2023-05-27 11:15:00","36","88","15","0","cfed5362-04eb-44b3-8768-74d4be9ad498"
"2023-10-31 18:15:00","72","151","26","125","cff02822-c5f3-49c6-a416-acaa8fceeb3a"
"2023-06-14 10:45:00","39","72","12","0","cff05630-0023-4768-9705-a3030dda5881"
"2023-07-14 17:45:00","0","115","0","0","cff073ee-8f4c-4f6e-8056-b3d07e0caf85"
"2023-03-20 14:30:00","66","98","11","0","cff5f209-3b41-4d37-8d61-6bedec11670a"
"2023-07-21 07:30:00","0","55","0","0","cffc6edf-b5ce-4bb8-947b-4eda8280b90d"
"2023-05-18 19:30:00","116","153","39","0","cffe3e7f-7fd8-42cc-8965-69502e1e6493"
"2023-11-04 23:30:00","0","0","0","0","cfff0e35-b6dd-404c-a9ec-9bc7129fb788"
"2023-10-24 08:45:00","41","35","24","0","d004f120-62a7-49ad-a40c-de206abc0131"
"2023-11-05 19:45:00","123","120","14","110","d0086fe8-e880-4510-92c3-976c0a0f2499"
"2023-11-08 12:30:00","65","93","38","0","d00c5244-1e51-463a-8cfe-8e8b26959bc2"
"2023-12-01 12:45:00","57","33","14","0","d013c5c0-44fe-438c-92fe-889959471e4c"
"2023-04-04 11:15:00","30","44","18","0","d018a0a1-7752-481d-bf85-b327dbc11cb6"
"2023-09-27 23:00:00","0","0","0","0","d018e7d2-e75d-45e6-980e-2751aeaecc78"
"2023-10-01 02:45:00","0","0","0","0","d01a031f-2ccf-457f-a029-1d62b2f218cc"
"2023-10-05 21:15:00","58","48","14","0","d01d2175-1be0-4e05-a580-3d519e085b75"
"2023-09-21 17:15:00","71","134","18","0","d01e5f4a-960c-4200-a24d-5a5001a05cb7"
"2023-04-30 06:15:00","14","17","4","0","d024994e-2339-4456-bfc3-6b23e47a8896"
"2023-03-18 15:15:00","61","84","27","33","d0258a52-9a5a-49d4-af42-10eff96f10de"
"2023-04-29 13:00:00","50","100","14","0","d0275566-e6a5-434f-9013-b2dec8d753ff"
"2023-09-23 03:00:00","0","0","0","0","d027a5a6-6558-404c-8f43-1e0091f25294"
"2023-12-16 06:30:00","20","31","7","0","d02be20e-6000-4933-96e2-0e786301dbc0"
"2023-09-27 08:30:00","24","22","26","0","d030e2b5-1a36-408d-9fe7-d76210c549df"
"2023-08-30 18:30:00","0","123","0","0","d0318ec3-4222-401d-a553-8c1a70d721dc"
"2023-08-27 18:45:00","0","144","0","0","d0322a2d-ff1b-4391-9caf-727539428c17"
"2023-03-09 20:00:00","113","137","18","96","d03d8b77-e008-4cac-88c7-c5ce9bba58b3"
"2023-07-16 08:15:00","0","64","0","0","d03ec2d5-5537-47c5-8908-e9d5e2ba2565"
"2023-04-24 14:00:00","46","107","11","0","d04d21ed-c0d7-4083-8844-5cf120e62549"
"2023-09-23 21:45:00","0","0","0","0","d04e8992-e811-4d8d-a0e8-0741cb84206c"
"2023-07-24 12:45:00","0","104","0","0","d04f1533-1eec-478b-9b7c-630fbc9a8c34"
"2023-08-23 19:45:00","0","129","0","0","d052e7fd-c9ea-42d8-8a2e-c13bca39eb42"
"2023-06-10 10:45:00","58","121","21","0","d0537c9f-bfc7-472f-b7d6-9c65b9a1283f"
"2023-05-16 12:00:00","49","79","24","0","d055392f-51cc-4132-bf39-39139ab62e22"
"2023-07-22 11:00:00","0","117","0","0","d05608ac-afe3-4815-84bd-96a2836ce61d"
"2023-03-10 09:45:00","63","1","16","0","d05985de-4530-4542-9393-bff5c52846e5"
"2023-07-18 21:30:00","0","46","0","0","d05b6cf7-4aa7-4f0b-be58-4731bd3d2351"
"2023-03-25 10:15:00","57","139","13","0","d05b85a8-5e82-40bf-b433-941a89376683"
"2023-10-16 09:00:00","51","54","15","0","d06958ef-06e0-4e46-be2c-8439fb480e14"
"2023-08-06 17:00:00","0","144","0","0","d06a6483-bc33-45e4-bc42-0afa0f4bd983"
"2023-04-04 08:15:00","53","37","21","0","d06fc84a-ae6a-40e8-9cbc-98638cf2b590"
"2023-10-19 08:15:00","54","26","18","0","d070c383-fa1d-44c4-9582-cbba908f7999"
"2023-11-06 12:00:00","38","63","11","0","d0724aa6-f5b3-4b78-8927-024689c785b8"
"2023-05-25 17:15:00","65","145","12","0","d0724aab-02d6-4e90-91be-cd5d06f9c418"
"2023-05-09 18:45:00","101","131","24","0","d076abdd-318d-4a1d-97c3-940a59a4ebf4"
"2023-07-24 11:00:00","0","117","0","0","d076c1ee-17b3-44a1-aa60-7164dea5ca78"
"2023-04-23 12:45:00","63","94","17","0","d07f2b25-47f0-412f-8701-e10249cbc1bf"
"2023-04-04 10:15:00","56","62","27","0","d08752ce-9491-43d2-b078-383b19430a08"
"2023-03-11 12:00:00","68","133","16","70","d0876de8-88b0-4960-a13e-75cf3e8d9009"
"2023-11-29 01:30:00","0","0","0","1","d087b95a-8139-4334-8b0c-e19bf6fb8e09"
"2023-11-03 09:45:00","54","0","15","0","d087dc8e-b673-47ed-bc4a-3f67cdd29f83"
"2023-08-04 06:15:00","0","17","0","0","d0895fdb-9abe-478a-af50-ae5dba2c5d3c"
"2023-08-06 19:15:00","0","145","0","0","d08b4870-7546-46c2-a234-085fa9945f76"
"2023-04-22 14:45:00","64","110","30","0","d08dcbe6-8124-455c-a3ac-5f1645f43597"
"2023-07-27 08:00:00","0","31","0","0","d08e6b18-f3a6-4f37-b2c4-c33ecb0541a5"
"2023-04-16 09:30:00","63","112","18","0","d0909c77-bada-43a1-a9d6-539a82ce7e16"
"2023-10-19 14:45:00","53","121","24","0","d09c4170-37e2-4ceb-8621-1855b5552d6d"
"2023-05-05 08:15:00","50","51","19","0","d09eff68-0a57-420b-8b7b-9b8cc2ec50e3"
"2023-05-18 07:15:00","28","47","6","0","d0a5ab96-56c5-4d62-9a96-bc8eeda6d65a"
"2023-05-09 09:30:00","51","74","24","0","d0ad7398-fba3-4118-a698-bb5107b34f78"
"2023-11-04 09:15:00","73","126","34","0","d0b054e5-4f3e-4fe4-94d2-6dc17e9cdbc7"
"2023-08-19 08:45:00","0","95","0","0","d0b06731-a278-47c9-bc17-a7715566062e"
"2023-10-06 05:15:00","0","0","0","0","d0b4ddb4-d64a-4229-b796-c581bf8e2596"
"2023-10-15 13:15:00","104","141","38","29","d0b80be1-7298-44fa-99c6-b5f17112fa07"
"2023-12-09 09:30:00","59","118","20","0","d0bb1b93-d73a-4b6a-a174-7be6b31d6060"
"2023-09-02 16:00:00","28","113","7","0","d0bc9f93-9a7b-455a-9d3d-fc2a54a52c5b"
"2023-07-03 13:15:00","0","81","0","0","d0bf7ec6-ae03-4a41-8334-d37f352c9b5e"
"2023-06-07 10:45:00","28","81","10","0","d0c0ae7e-8d90-47ad-ad5f-8157ad9564e0"
"2023-06-13 19:30:00","80","122","36","0","d0c362b2-97be-48ba-aaa0-a816080405ab"
"2023-07-26 15:30:00","0","103","0","0","d0c461b5-374b-49b9-816e-6abd64cb4127"
"2023-10-23 03:30:00","0","0","0","0","d0c5efe5-30a8-401b-87fa-1b2d727e7503"
"2023-11-02 20:45:00","131","114","22","41","d0cd50ad-0ad9-422e-975b-e9b632c02f3c"
"2023-12-01 08:15:00","28","23","16","0","d0d74fbb-c0d6-45db-a53f-a846985580dc"
"2023-07-14 07:00:00","0","59","0","0","d0e095cf-d0be-4fc5-9818-a4047be196c0"
"2023-04-03 10:15:00","38","78","21","0","d0e57961-ad34-4442-b1e1-13ae20227f8c"
"2023-11-23 05:45:00","0","0","0","0","d0e5d3b8-0d9b-46a9-93cd-648ddd2c0ccf"
"2023-08-02 21:00:00","0","145","0","0","d0ea02ca-876f-4a58-aa51-4ce0cd22c978"
"2023-06-22 08:00:00","19","18","19","0","d0eefeaa-0d17-4edd-bf78-a526fb1ca92e"
"2023-05-04 16:00:00","79","105","16","0","d0efb379-1175-42de-a8d4-c29e98156314"
"2023-12-09 06:45:00","25","31","2","0","d0effd1f-7ff1-4ae3-9cf4-5bab670c71d7"
"2023-06-03 15:45:00","45","76","14","0","d0f345a1-194a-4850-bc7e-35e406978fff"
"2023-08-18 11:00:00","0","148","0","0","d0f3da1c-e964-476f-adaf-f50fac0581d0"
"2023-08-17 13:45:00","0","109","0","0","d0f4656b-dd1a-4087-9a69-88d309bb89dd"
"2023-04-07 09:45:00","41","0","5","0","d0f64e0e-a30b-480d-a7e1-10cd845a67c5"
"2023-11-18 02:30:00","0","0","0","0","d0fece5a-38c0-4ffc-b5c2-7ac3a7b6f879"
"2023-08-08 11:15:00","0","145","0","0","d0ff4712-8d99-4a46-a3b6-5ed547411ce9"
"2023-04-21 14:00:00","44","53","21","0","d1025bd8-4bc6-420c-9055-0b0a8768b99c"
"2023-03-28 10:45:00","51","48","24","0","d108a1d7-b5b4-48d7-b81c-25102b392c34"
"2023-12-05 04:00:00","0","0","0","0","d10aef79-01dc-4b37-9a90-c7df8ea1d95e"
"2023-04-01 09:00:00","53","108","15","0","d10e3fb2-81c4-44aa-8e2b-efadeb0f4a85"
"2023-09-28 12:15:00","41","95","22","0","d113afdd-2ded-4e82-8780-6ebcd9246738"
"2023-09-27 03:15:00","0","0","0","0","d11e2f4e-37f1-4863-bf75-92034f16ff99"
"2023-05-31 18:45:00","70","127","23","0","d1246aef-51dd-4305-a4c2-c9b50013e33e"
"2023-05-02 06:30:00","0","29","0","0","d12bf678-6256-459a-add0-1daf7adbd33e"
"2023-10-16 13:45:00","62","86","1","0","d130a753-f961-46de-a296-cff96cfe0fd3"
"2023-04-04 21:30:00","56","22","13","0","d130e2ed-ea9f-4d50-9354-06dd597405c9"
"2023-08-19 11:15:00","0","134","0","0","d13136fb-8723-4a2c-b02f-7b024420d2fa"
"2023-05-06 12:15:00","48","121","15","0","d1328cbf-2f42-4098-ac23-1a630005beaf"
"2023-04-15 20:15:00","95","106","15","0","d13292f9-ad72-40b2-816e-975886c2ac71"
"2023-07-03 09:15:00","0","39","0","0","d1341174-e0fc-4c85-9761-9e5df6c5a39f"
"2023-11-18 16:15:00","69","118","28","181","d13b8a66-1197-484b-870c-6c12fac2fd8b"
"2023-11-18 08:45:00","50","121","15","0","d1423c68-a974-42f0-bcd5-cbb8ae635d04"
"2023-10-20 09:30:00","43","0","22","0","d14974c5-f1e6-421d-8a02-b90514f698b3"
"2023-10-10 07:15:00","52","28","3","0","d149ffee-9c4c-4d3b-b561-8329348f7c3f"
"2023-03-22 17:45:00","99","158","39","54","d14a951c-f02d-4adb-95f4-9a574b7f6cab"
"2023-03-28 13:30:00","60","60","7","0","d1578436-97b3-4d30-8a94-6fb39f1a06ad"
"2023-05-26 21:45:00","3","0","7","0","d158dd58-9ac0-41bc-94ac-105458dac26a"
"2023-11-02 07:45:00","71","35","15","0","d15b4690-6e90-4b95-8e62-ed3c75e0fe8e"
"2023-06-10 08:45:00","42","99","13","0","d15eaf36-67a1-4fdf-8613-48c2eb13823c"
"2023-05-31 11:00:00","35","77","28","0","d15ee6ae-d270-43b8-bab1-289ebd1af678"
"2023-06-01 07:15:00","17","30","8","0","d15f8f0b-0127-43b7-b970-79ab23bf7e4d"
"2023-12-08 09:00:00","53","33","17","0","d16b1ea3-e00a-4cb6-9278-6e037c2f3ae0"
"2023-05-15 10:15:00","25","94","26","0","d1748bea-83f5-4018-9832-7b527823d1d2"
"2023-12-09 15:30:00","53","108","35","0","d17667a9-34e0-405d-a9c5-7ef581227f9f"
"2023-07-19 20:30:00","0","146","0","0","d176c54b-e074-4e01-811d-9da3e3622a32"
"2023-10-07 10:30:00","52","150","6","0","d182127a-fe71-474c-af52-24ceac81ad9f"
"2023-05-31 21:30:00","27","16","11","0","d1854afc-9d83-40a5-844e-df8d49892aaa"
"2023-08-20 10:00:00","0","105","0","0","d188fe50-f9c1-4e84-9c97-82a86e5d2045"
"2023-12-02 21:30:00","35","26","0","0","d189e356-5a81-4651-9c1e-50008c8ccdb1"
"2023-04-29 20:00:00","41","64","14","0","d18be993-a557-4e7d-be15-9ded7389c7bc"
"2023-10-28 11:45:00","66","142","21","135","d18c20fb-d2e0-4039-bf20-60302f543a21"
"2023-09-28 04:45:00","0","0","0","0","d19a5296-8833-4655-825f-51f70683fd18"
"2023-08-19 17:00:00","0","149","0","0","d1a4643f-0356-4396-84e7-8dec2353f43c"
"2023-12-12 09:30:00","42","70","23","0","d1a4d518-26f4-4791-b265-6463688c14c4"
"2023-12-12 04:30:00","0","0","0","0","d1aeb04d-5c40-4c61-a96d-d4d13ce6efbc"
"2023-10-07 20:00:00","101","75","26","164","d1aed6e0-008c-46f6-8446-feea14aad7ef"
"2023-11-15 03:15:00","0","0","0","0","d1b2f1ea-56d4-4817-a060-a48632f807b9"
"2023-03-25 16:45:00","55","80","38","44","d1b5067f-9368-4637-8e83-95b636bf3d2f"
"2023-10-14 16:45:00","48","139","32","70","d1baa935-bcd3-44aa-9fa5-e18a727b5cc8"
"2023-09-20 20:15:00","108","125","26","0","d1bf0fae-fa00-4021-ba39-b16a9a7f5856"
"2023-12-13 17:00:00","105","141","36","120","d1c0d145-c0f1-4ac2-95be-7e0c3fe219b8"
"2023-11-22 10:30:00","64","36","13","0","d1c3ed5e-a585-4fbd-9df5-65a6b98e9bb7"
"2023-09-28 02:00:00","0","0","0","0","d1c86a2b-e5d6-4d5a-9e8b-8ea638c80a1b"
"2023-05-11 20:45:00","105","71","28","0","d1c927c0-84a5-49e1-bd50-0b53f0a48a04"
"2023-09-01 13:30:00","33","94","2","0","d1ca3472-f528-4a9a-92ea-cc657f355964"
"2023-12-01 01:15:00","0","0","0","0","d1d00714-b279-44ec-bcf7-e17d08dec553"
"2023-06-10 18:00:00","44","80","28","0","d1d31aa8-cc00-4191-9306-bb8495e82be6"
"2023-04-16 14:30:00","68","101","11","0","d1d9a4f8-b391-4963-9436-5a0325a53277"
"2023-12-07 18:45:00","121","142","17","29","d1e0f537-0650-4d1f-96a6-9ec93cd605a9"
"2023-08-27 14:30:00","0","143","0","0","d1e91d5b-a187-4d1f-b2a9-d57a3a1f6e5c"
"2023-09-24 15:45:00","74","138","29","0","d1eaa0f7-90d1-410f-89e9-e768fd7a1a43"
"2023-08-26 09:00:00","0","81","0","0","d1eeb347-b5d5-4f46-8a56-c179218519d5"
"2023-10-10 05:00:00","0","0","0","0","d1f12c2e-fafb-4b6e-a3a2-1a610e98086b"
"2023-04-12 17:45:00","112","151","35","0","d1f28c88-4237-4aec-aec2-20dd5057af5c"
"2023-12-01 18:15:00","90","121","18","103","d1f2ca6d-783c-45f1-89c9-1ca4c702573c"
"2023-10-11 18:00:00","107","149","24","51","d1f2efea-ba0a-4f7c-8ee3-2b57749731b0"
"2023-05-11 12:30:00","39","66","69","0","d1f57cef-3465-4cbe-96ff-1976d79e4d29"
"2023-06-16 06:45:00","43","27","10","0","d1fe5455-ae8f-402c-9166-20809c70a39b"
"2023-08-27 07:00:00","0","55","0","0","d1fe9cfa-3f33-453b-811f-7af66b0b08c0"
"2023-07-07 16:30:00","0","125","0","0","d2035fa7-d821-47b9-ba36-6d411e40bebf"
"2023-10-29 13:30:00","113","149","17","44","d203d3a4-0546-4261-ab73-c4e2a59d9865"
"2023-06-02 17:15:00","64","120","16","0","d2058c02-eb68-4e66-bb8e-573febc2b0af"
"2023-07-12 16:15:00","0","146","0","0","d20638fb-f729-4e2c-96ac-d314e465caec"
"2023-11-18 06:30:00","18","27","3","0","d207428b-df63-41ef-8725-d7db4d27b661"
"2023-07-05 17:15:00","0","147","0","0","d207a3d0-84e1-4913-adbf-135db0ca8acd"
"2023-07-19 14:15:00","0","120","0","0","d2085b38-803a-4fba-b613-75211fde510e"
"2023-05-02 10:45:00","0","93","0","0","d209b6a6-8abb-42f9-88f3-62da5f40a709"
"2023-12-07 05:45:00","0","0","0","0","d20be376-fdf9-4eb5-9d9c-8de770f939af"
"2023-06-07 15:30:00","82","121","17","0","d20c321c-bbe8-4183-bfdd-0bc4210364bf"
"2023-03-16 10:00:00","67","90","16","0","d210c993-bb7c-4b3d-aaa9-86c87c1bd0cf"
"2023-10-04 09:30:00","39","62","21","0","d211c6ff-9a66-4c75-8521-b70853aa1fb5"
"2023-07-26 18:30:00","0","144","0","0","d21247f9-0d1d-45f3-aab9-7fbc73576249"
"2023-11-30 21:00:00","85","57","27","0","d213978e-4e1d-42e4-a529-a6b096d2db09"
"2023-07-02 19:00:00","0","119","0","0","d2179a90-eac1-4124-8ba5-2482993ba306"
"2023-04-11 17:30:00","87","152","1","0","d21a88dd-2ce1-43c4-8910-16701ca53789"
"2023-05-08 18:00:00","82","136","27","0","d21d47dc-341b-4f27-9f40-17bb5539ec6c"
"2023-10-20 22:30:00","0","0","0","2","d21d98f9-ef48-44be-abc4-6bc851c745d6"
"2023-12-11 02:00:00","0","0","0","0","d224cf41-a37c-4f06-a283-73d6ccead0a4"
"2023-05-17 06:30:00","33","27","0","0","d226fe7b-4d52-4c02-a647-3109e6ee5878"
"2023-05-08 20:15:00","87","108","39","0","d227cc91-b2bf-4c19-b597-2b9f9593e482"
"2023-05-26 10:45:00","24","62","20","0","d23beca4-bb5c-452f-9aeb-c1bbb7afad0b"
"2023-10-22 21:15:00","42","54","5","0","d23c88c7-ccc0-4cb4-8c58-ff9be29bbe32"
"2023-05-03 15:45:00","0","41","0","0","d23dd4ff-98f2-4f42-b204-2f7251eeec64"
"2023-10-05 17:00:00","90","163","37","51","d24ae424-afdb-411f-a726-50cdb93e0cc0"
"2023-10-04 19:45:00","113","150","20","175","d255932d-d708-4cf6-b391-a7826f36fccc"
"2023-03-07 14:45:00","66","57","24","0","d25ea7b1-d824-49e4-93ab-f229dfbc7643"
"2023-11-13 14:45:00","67","88","30","0","d2651de4-c1e1-4054-a9bd-d969dedc3efa"
"2023-08-24 11:45:00","0","113","0","0","d26624ba-3560-4870-9b2a-a45eb1a7d266"
"2023-06-03 18:15:00","35","47","13","0","d2662629-eab1-4f9b-a20c-cd1a150f17a0"
"2023-11-29 10:30:00","34","50","10","1","d266d547-54a4-4417-8227-76045f08e173"
"2023-11-29 17:30:00","109","122","20","116","d26b725c-cd4c-4439-a98d-3233756710dd"
"2023-10-04 07:45:00","36","28","31","0","d272a00f-fef3-4da0-8506-4a518166afcd"
"2023-07-10 15:45:00","0","108","0","0","d27cb2f2-c922-4b90-8060-88a726e0bded"
"2023-10-30 01:45:00","0","0","0","0","d284c82d-8876-466c-ad39-1b05cd01a183"
"2023-11-21 08:00:00","45","23","20","0","d293fede-c509-48ac-9e95-2ee9fd540079"
"2023-10-09 19:30:00","76","151","37","83","d2982edb-1c8c-4df1-85c0-c2005d30379c"
"2023-05-01 14:15:00","0","35","0","0","d29f7fcc-2ee1-42e6-8e2c-4a632b1659aa"
"2023-08-25 20:30:00","0","111","0","0","d29fe39b-03b1-4990-8760-5d2e4c4cc479"
"2023-11-29 13:30:00","63","86","13","1","d2a6a8fd-cff0-40bf-b77f-330a57b66231"
"2023-11-21 18:45:00","113","153","28","22","d2aa37ad-2a21-42f7-b1e9-0064d8af3c2a"
"2023-04-01 21:30:00","39","60","0","0","d2bfffa3-9b6f-4dad-bd5d-95260bb86b85"
"2023-07-17 09:15:00","0","63","0","0","d2c01f89-2815-4f22-969e-313466ba6473"
"2023-09-28 13:00:00","26","47","24","0","d2c06d72-cadb-4712-9f9d-74c193b48334"
"2023-11-10 18:15:00","104","147","23","89","d2ccb032-faae-4a93-807a-5b941c47936a"
"2023-08-28 11:15:00","0","79","0","0","d2ce141d-bb5c-4064-84e6-8bd53fdaa548"
"2023-12-01 17:45:00","113","154","27","230","d2d6eeb6-73e6-453d-aed1-c905f95238fc"
"2023-05-11 17:00:00","69","150","34","0","d2df5c0d-1815-4512-ba72-561440890a63"
"2023-07-19 09:00:00","0","70","0","0","d2f0526b-4702-4446-8726-281fa8c6ce61"
"2023-09-26 01:30:00","0","0","0","0","d2f22577-e3ef-4b0d-a191-0a13a9ce0a97"
"2023-11-09 23:15:00","0","0","0","0","d2f31b2b-708d-4608-bf60-17f54db9c9d9"
"2023-07-26 14:30:00","0","94","0","0","d2f5212a-daec-40c7-8f5f-d461e79cb42e"
"2023-11-21 20:15:00","92","133","38","18","d2f7eff0-b7a3-48ee-8fff-23d43e11fd53"
"2023-11-12 22:00:00","0","0","0","0","d3086fdb-0068-4a8c-ba58-27dcce169d2f"
"2023-10-27 19:00:00","73","140","13","110","d30bbae4-0aa0-4596-af3d-62695c343dbe"
"2023-11-20 08:00:00","22","41","13","0","d310e0c5-d75b-46ac-9c52-68a452977881"
"2023-11-18 18:45:00","99","144","14","157","d3196458-7bd3-42ac-b8e2-9a50552276e6"
"2023-11-11 08:30:00","0","81","0","0","d32d8fc7-b2da-4d6a-99f3-6ab8aea90d05"
"2023-10-26 02:15:00","0","0","0","0","d32e3db8-c18c-4666-8f50-4e532469bad8"
"2023-04-30 15:30:00","44","86","6","0","d32ef65e-342a-4f25-969a-32e929f2536b"
"2023-05-29 10:30:00","36","61","18","0","d33179d1-c0b7-47fc-9022-56370008f5a5"
"2023-08-18 12:00:00","0","133","0","0","d3335437-fe77-4ad7-b033-29491518ab29"
"2023-12-16 00:15:00","0","0","0","0","d3335d6f-287c-4e4e-9233-09bcf6ea3960"
"2023-11-22 02:30:00","0","0","0","0","d335d606-8ef3-47d9-a27d-32e8c44258f1"
"2023-05-11 18:15:00","71","131","19","0","d3381a27-b56e-4cfb-8648-98c84c751ba1"
"2023-05-08 18:45:00","80","143","17","0","d33ffe0e-bf3d-4b69-873e-126560aa901f"
"2023-12-04 08:30:00","70","106","26","0","d344e8ca-02b5-4cd4-b84e-481181041da4"
"2023-04-12 14:00:00","56","135","24","0","d348da15-583d-4992-94fe-59f83483798d"
"2023-12-07 20:00:00","104","128","22","94","d349b7b7-925c-4b93-a24c-f94c31a3097c"
"2023-10-02 23:30:00","0","0","0","0","d34bda54-d9c5-4aff-b6eb-b7ce2ec0e109"
"2023-08-31 19:15:00","0","133","0","0","d34d8716-a385-4322-8aa9-fc71907e130d"
"2023-08-08 17:30:00","0","144","0","0","d34ed3a4-38c6-4439-9b18-105f012901be"
"2023-07-01 18:30:00","0","129","0","0","d3507fe0-4eb2-4e17-a922-f3805ebb3ff2"
"2023-08-23 17:45:00","0","154","0","0","d353b75b-ba4e-4e08-aaa1-6084edba68d1"
"2023-05-16 09:45:00","49","75","19","0","d353bbda-6762-46ad-9d45-72633d4464ff"
"2023-10-16 23:45:00","0","0","0","0","d36016f0-47e9-4f54-9e37-dcdb06c2d2f1"
"2023-10-29 16:15:00","81","151","23","58","d3610e4a-7576-4b30-8fcf-305a11e1848e"
"2023-06-02 09:30:00","41","25","21","0","d361c2f2-3d4b-43d9-80ee-45f0335e60b8"
"2023-03-12 13:45:00","100","122","14","88","d3643164-dd3b-4d0d-b7f4-83d9bca19086"
"2023-07-05 10:45:00","0","136","0","0","d3658efb-b337-4586-80e0-f822deb85e14"
"2023-10-09 22:30:00","0","0","0","0","d366b60c-8cfd-470a-bf10-bb27a19e231c"
"2023-10-22 10:00:00","91","137","35","0","d36881b7-a267-4380-bdc8-d4cde599135a"
"2023-09-26 06:30:00","17","27","8","0","d375d180-494d-4d52-9b6c-9f8834d5151b"
"2023-03-08 06:15:00","14","21","0","0","d380f5d6-fbc7-42a5-a070-d18f89ca8df9"
"2023-11-21 06:00:00","0","0","0","0","d3816148-c49b-462c-bb44-955eb048ff06"
"2023-05-16 12:45:00","33","68","24","0","d383be2f-7772-42a5-ab6f-bdac55f53c15"
"2023-05-15 20:15:00","80","92","34","0","d383c62e-949f-49b4-b051-cdf36aed24a8"
"2023-05-17 18:30:00","127","153","17","0","d384c5ab-5666-4d7e-aea7-9bdfd577a614"
"2023-12-02 15:00:00","80","105","11","92","d38b47f3-0330-4e3c-b81c-8bbdc6376330"
"2023-11-23 21:00:00","93","73","24","0","d38d8cf8-d260-421b-8778-267a0cf947e3"
"2023-10-30 18:30:00","96","140","17","101","d38ec065-92a4-4762-8b29-2cb67ef87d2f"
"2023-03-15 15:00:00","77","92","2","0","d390f30b-6d71-4325-9d74-bfdb69a9f381"
"2023-08-05 17:30:00","0","143","0","0","d3928c80-7a72-428a-9ff7-737bf6924e4a"
"2023-09-29 00:45:00","0","0","0","0","d392c0c4-68b7-42cc-9d49-ebb31c0c9dd8"
"2023-12-12 04:00:00","0","0","0","0","d3947b30-8bc3-490e-9d6f-c8d6d434d69f"
"2023-10-01 07:15:00","43","56","20","0","d3973345-e085-4226-a3e3-258b3455ff47"
"2023-08-30 15:00:00","0","107","0","0","d39aa1d5-4472-4c25-b9ed-bc0219774e54"
"2023-09-01 20:00:00","55","69","19","0","d39ca638-485e-43a8-9fb3-38e5921c035e"
"2023-11-16 22:45:00","0","0","0","0","d39d4e6b-8073-47f5-8fa6-a22a9d48ec28"
"2023-05-25 11:30:00","49","34","0","0","d3a31b54-f4b7-4672-99fe-f77c00c99e00"
"2023-11-04 14:30:00","69","142","19","95","d3a88ecc-4492-4cb1-9b0f-9c40e8d5974e"
"2023-05-02 19:15:00","0","138","0","0","d3aa6bfa-7727-4cc3-9ebc-78323645fad1"
"2023-03-22 19:45:00","95","141","26","56","d3ac42f2-5dac-40b3-93cd-b0b4b459844e"
"2023-07-13 09:30:00","0","85","0","0","d3b57a0c-3fa8-4f8d-a5c9-c50a0b5830dc"
"2023-10-28 06:15:00","13","16","4","0","d3b91c89-874d-4dfd-a513-ee66f27fe5eb"
"2023-09-23 22:00:00","0","0","0","0","d3baa100-4de7-4da4-8968-cd4f2f2f24cf"
"2023-09-26 18:45:00","107","142","21","0","d3be78ae-2d05-4e89-9c82-0b99512ff0eb"
"2023-09-28 02:15:00","0","0","0","0","d3bebae8-9a48-414b-aa73-8c5d72ffcbe2"
"2023-09-24 19:45:00","107","119","18","0","d3c23c59-ad93-4096-a72e-1df7214b30cb"
"2023-10-20 11:45:00","78","96","6","0","d3c79cf5-4540-4f51-a35e-633075ed3f7d"
"2023-03-25 21:00:00","73","64","0","0","d3c88402-a0a0-43d9-bcee-b9ea7f3f7603"
"2023-06-15 14:30:00","49","41","18","0","d3cc8939-71db-49af-b16c-189fe445639a"
"2023-12-04 07:00:00","36","47","14","0","d3d12655-887e-49a9-8899-45c421f39e3b"
"2023-05-13 19:00:00","47","76","28","0","d3d9211a-64af-4050-966c-5ad8decf10c6"
"2023-11-04 22:15:00","0","0","0","0","d3ddb75c-85ec-48cd-8791-937f94c27433"
"2023-04-12 13:30:00","53","86","25","0","d3e0c5e9-5078-4d96-91df-49a826ff601e"
"2023-10-20 18:30:00","104","129","15","59","d3ebab23-586f-4fe1-9998-c6fce7b5bbd1"
"2023-07-23 21:00:00","0","80","0","0","d3ee8d91-8fcf-464e-8546-f068d1873bb8"
"2023-10-30 20:45:00","87","140","18","88","d3ef36a2-70ac-4e73-9e56-a94e8d9e51ca"
"2023-05-12 18:45:00","78","145","18","0","d3f15f50-68e1-4425-b674-bacfeeab3fd5"
"2023-11-10 08:45:00","53","53","26","0","d3f4d046-2ac8-4ffb-8d2c-c861835c8b6b"
"2023-06-04 10:45:00","57","112","18","0","d3f6cdce-40d9-4193-a2c1-792e9c466937"
"2023-04-12 17:00:00","108","155","35","0","d3f6df33-5a10-4125-9be6-1e079ac6d5eb"
"2023-04-17 06:45:00","0","37","7","0","d3ffa66e-f901-4fdd-9b14-4e7dacfcf920"
"2023-04-14 20:15:00","105","136","31","0","d40606fa-f18a-4010-b586-b6ef9fcf5a2f"
